profileId,title,competencies,hasGrowWithSap,consultants,description
0001875404,"Geo Información, S.A. de C.V.",N/A,0,N/A,Servicios de consultoría en SAP Business ByDesign
0001913295,Geotab,N/A,0,N/A,Providing best in class data for any vehicle and ecosystem. 
0000500961,getAbstract AG,N/A,0,N/A,Compressed Knowledge - Learning at the Speed of Business.
0001204977,GF-Partners GmbH,N/A,0,N/A,From Business Intelligence to Intelligent Business
0001404097,GFOS Gesellschaft für Organisationsberatung und Softwareentwicklung,N/A,0,N/A,"gfos: One system for Workforce Management, MES, Security & more"
0002491541,GIGA TECH LTD.,N/A,0,N/A,GIGA TECH Limited 
0001875373,Global IT Solutions Inc,N/A,0,N/A,GITS is a leading global provider of SAP Cloud Solutions and Services
0001554696,Globaleda Lda,N/A,0,N/A,A Universe of Services and Technological Solutions
0000881176,GlobalizeMe,N/A,0,N/A,SAP localization and translation partner covering all languages 
0000296564,GMS Development - Gesellschaft für Software-Entwicklung mbH,N/A,0,N/A,Field Service Management based on 30+ Years Experience
0002775319,goFLUENT International Inc,N/A,0,N/A,Accelerate Language Learning with goFLUENT
0002841052,goFlux,N/A,0,N/A,Leading B2B freight-trading platform for transportation-heavy 
0002313038,Gold Miners Ltd,N/A,0,N/A,"Office of the CFO experts: costing, planning, forecasting, FTP"
0002311680,Gotechy,N/A,0,N/A,El expertise que tu negocio necesita.
0002058045,Grant Thornton Algeria,N/A,0,N/A,We help dynamic organizations unlock their potential for growth
0001183874,graphomate GmbH,N/A,0,N/A,Create easy-to-interpret reports and dashboards with graphomate (IBCS)
0001926437,Graz Sweden AB,N/A,0,N/A,We integrate and automate complex enterprise data in real time.
0000034235,"Grom Associates, Inc.",N/A,0,N/A,Guiding Digital Transformation through an Evolving Business Landscape.
0002988980,Guangdong Zhuoyu Digital Technology,N/A,0,N/A,卓宇数科：您值得信赖的SAP解决方案专家
0001496592,GYN Consulting em Tecnologia,N/A,0,N/A,Especialista em SAP Utilities
0001555198,Haak GmbH,N/A,0,N/A,"SAP Business One EASY
Individual-Software auf Basis von SAP B1"
0002323976,HAERGI SP. Z O.O.,N/A,0,N/A,"AI in SAP, GPT, KSeF FI, eIDAS signature, HCM ABAP & React"
0001504662,"Havensight Consulting Group, LLC",N/A,0,N/A,SAP Implementations done right the first time
0001893100,HCS International LTD 賀呈國際有限公司,N/A,0,N/A,HCS focus on SAP techincal consulting (BASIS) service.
0002315838,Healex GmbH,N/A,0,N/A,"Seamless clinical data and trials with FHIR platforms, services & APIs"
0002854050,Heilongjiang Harna Information,N/A,0,N/A,"黑龙江哈拿信息技术有限公司, 成立于2020年, 位于黑龙江省哈尔滨市, 是一家以从事科技推广和应用服务业为主的企业。
"
0001521729,HELASOFT GmbH,N/A,0,N/A,Recognized experience and expertise for SAP EHS & Product Compliance.
0000037831,Hewlett Packard Enterprise Company,N/A,0,N/A,HPE is the global edge-to-cloud company
0001689526,Highvalue Soluções Informaticas Lda,N/A,0,N/A,Desde 2003 a Acrescentar  VALOR nas empresas PME Portuguesas   
0001868702,hireEZ,N/A,0,N/A,The #1 AI-Powered Outbound Recruiting Platform
0001682339,Hirevue Inc.,N/A,0,N/A,MAKE BETTER HIRING DECISIONS WITH A TALENT EXPERIENCE PLATFORM
0001199286,"Hitpoint Solution Co., Ltd",N/A,0,N/A,"Hitpoint Fapiaoforce解决方案介绍
"
0001024309,Horus Solutions,N/A,0,N/A,Horus Solutions
0002135729,Hotailors,N/A,0,N/A,Business travel simplified! Self booking tool + 24/h customer service.
0001778116,Humanacenter,N/A,0,N/A,"Conectamos empresas, 
pessoas e tecnologia."
0002643851,i-Realise,N/A,0,N/A,Experts in change and SAP Signavio specialists
0002661047,I.I.S. Incorporation Private Ltd.,N/A,0,N/A,Helping Enterprises for Digital Transformation
0000354671,IAL Institut für angewandte Logistik GmbH,N/A,0,N/A,Für Ihr Vorankommen!
0002529646,IBIS America Inc.,N/A,0,N/A,IBIS is the specialist in SAP system and process analyses since 1999.
0001150416,IBIS Prof. Thome AG,N/A,0,N/A,YOUR DATA ALREADY KNOWS
0000034768,ICARO Software GmbH,N/A,0,N/A,Rational SAP interfaces for HR and logistics for 30 years.
0001227596,ICC VN Innovative Solution Consulting,N/A,0,N/A,"The most experiences 12yr+, SAP Business One consultancies in Vietnam"
0002714506,iCCS llc,N/A,0,N/A,Native Cloud ECM for SAP. Azure & Google as a Content Service Platform
0001338151,ICD,N/A,0,N/A,Smart Money Market Fund & Short-Term Investment Trading
0001200095,"iCoach Co., Ltd.",N/A,0,N/A,"Since 2010, iCoach has been a SAP Education partner."
0002961078,IDC (AUSTRALIA) TECHNOLOGIES PTY LTD,N/A,0,N/A,IDC (Australia) Technologies: Pioneering SAP Innovation Solutions
0002028333,Ideatory Pte. Ltd.,N/A,0,N/A,Automate Recruitment Process using Multilingual Conversational AI
0002863921,ILC Lerumo Holdings (Pty) Ltd,N/A,0,N/A,Cross-Industry Subject Matter Experts in EAM and FSM
0002062055,Immerse Learning Limited,N/A,0,N/A,The World’s Immersive Training Content in One Place
0002862854,Industrious Consulting Experience GmbH,N/A,0,N/A,Industrious is a consulting company focused on digitalization solution
0001696472,Industry62 OÜ,N/A,0,N/A,We think that technology should never be anything less than awesome!
0002229759,Ineo Oy,N/A,0,N/A,"Delivering Value from Data - Data Migrations, MDM and Analytics"
0002842035,Infahs Pvt  Ltd,N/A,0,N/A,IPL Innovating Your Business with Cutting-Edge SAP solutions
0000947937,Influential Software Services Limited,N/A,0,N/A,"SAP Analytics (Business Objects, SAC) partner, est 1993"
0002967942,Inford Team Ltd,N/A,0,N/A,Your partner for business transformation with SAP solutions
0000695574,Innoface AG,N/A,0,N/A,Outstanding interfaces to connect PTC Windchill with SAP
0002062739,INNOPULSE ASESORES TECNOLOGICOS SL,N/A,0,N/A,"Innopulse, soluciones globales en el ámbito de la tecnología."
0002665203,INNOVAPTE LLC,N/A,0,N/A,What Can INNOVAPTE Do for You?
0001660537,"Innovent Solutions, Inc.",N/A,0,N/A,Provider of eCommerce search and merchandising solutions.
0002967926,INNOVERV GLOBAL SOLUTIONS LTD,N/A,0,N/A,"Here for your business transformation, with pace and precision"
0001584088,Inossem Ltd.,N/A,0,N/A,英诺森-创造数字化无限可能
0000479021,inPuncto GmbH,N/A,0,N/A,Streamline Your Business Processes with Automated Document Management 
0002445212,inriver,N/A,0,N/A,inriver is a leading SaaS provider specializing in product information
0001335177,INSEPTI,N/A,0,N/A,"Insepti, vous accompagne dans la valorisation de votre capitale donnée"
0002639432,Instrumental Inc.,N/A,0,N/A,Manufacturing Optimization Platform
0001854497,InSync Inc.,N/A,0,N/A,Innovative Supply Chain Planning on HANA
0001017018,INSYNC Solutions,N/A,0,N/A,Smart SAP Integration Solution to Accelerate Digital Commerce
0001945465,Integrity Next GmbH,N/A,0,N/A,Boost Supply Chain Sustainability
0002787225,INTELLIGENT FINANCIAL TECHNOLOGY GROUP,N/A,0,N/A,"IFTG assist customers to buy, build, implement, support SAP Solutions"
0001130622,Intelliwave Technologies,N/A,0,N/A,The right materials. At the right place. At the right time.
0001171923,Interlanguage Translation Ltd,N/A,0,N/A,"SAP Localization Specialist (SE63, SAP Translation Hub, Fiori, Apps)"
0000629061,Interlem S.r.l.,N/A,0,N/A,Interlem ti guida nel percorso verso SAP S/4HANA
0001808746,Invasystems Digital LLC,N/A,0,N/A,Innovation driven values for digital transformation of enterprises
0002990652,iOCFO Consulting Pvt. Ltd.,N/A,0,N/A,"Experts in SAP EPM solutions such as SAC, Group Reporting and BPC."
0001627229,IPA EDUCATION PRIVATE LIMITED,N/A,0,N/A,Leader in training and skill development for academia and industry
0000500134,iProCon GmbH,N/A,0,N/A,very experienced experts in the field of SAP HCM and Concur
0002452387,IPS,N/A,0,N/A,IPS AP Automation for Faster Cycle Times and Greater Accuracy.
0000444927,isacon AG,N/A,0,N/A,Financial Service in a new dimension! Try our IT & Business Experience
0001727501,IT Conductor Inc.,N/A,0,N/A,Minimize Noise > Maximize Performance > SaaS-based APM & IT Automation
0000958462,ITeanova Consult GmbH,N/A,0,N/A,Optimised SCM planning with S/4 HANA embedded PP/DS
0001218106,Iteanz Technologies India Private Limited,N/A,0,N/A,Your partner for intelligent enterprise journey with high value driver
0001634757,Itego GmbH,N/A,0,N/A,Trusted Data. Delivered. 
0002423033,ITPS ONE Mexico,N/A,0,N/A,"Empowering your business, together!"
0001823694,ITRadiant Solutions Inc.,N/A,0,N/A,"IT Consulting Firm-SAP Partners, working on Progressive Technologies. "
0002419562,"Ivanti, Inc",N/A,0,N/A,Transform Your Supply chain Warehouse Operations with Automation 
0001960723,Jebbit,N/A,0,N/A,Create Experiences That Collect 1P Consumer Data & Boost Conversions.
0002874646,Jitjatjo,N/A,0,N/A,Reduce labor costs and optimize labor utilization
0002605901,Judge India Solutions Pvt Ltd,N/A,0,N/A,Empower your business with SAP solutions for enhanced efficiency
0000319361,KARON Beratungsgesellschaft mbH,N/A,0,N/A,"WE CONNECT WORLDS
"
0001175014,"Kawamura International Co., Ltd.",N/A,0,N/A,Certified translation partner in Japan
0001860811,Kendox AG,N/A,0,N/A,Developing outstanding Cloud-Software Solutions to boost your Business
0000726366,Kern Aktiengesellschaft,N/A,0,N/A,"Die Excel-Integration in SAP für Controlling, Finanzen und Logistik."
0002029021,Kestraa,N/A,0,N/A,Smart platform for global trade management.
0000736467,KEYWORD,N/A,0,N/A,SAP Service Partner for Translation Services into Greek 
0000445801,KGS Software GmbH,N/A,0,N/A, KGS Software GmbH 
0002301042,"Khoros, LLC",N/A,0,N/A,"Digital care, communities, & social media software"
0001130374,Khusela Business Intelligence Technologies,N/A,0,N/A,KBIT  award winning world class solutions to meet your local needs
0001422214,Klassmatt,N/A,0,N/A,We Provide Solutions for Master Data Sanitation and Governance
0002419551,Knockri,N/A,0,N/A,Diverse and Better Performing Talent Starts with Knockri
0000510179,Kofax,N/A,0,N/A,Work Like Tomorrow
0000892132,KONK CONSULTING - CONSULTORIA,N/A,0,N/A,A software development company specializing in HR processes
0001197950,KUBRA,N/A,0,N/A,Customer Experience Management Solution Provider
0002846475,L&T Localization and Translation GmbH,N/A,0,N/A,Language Services for Local Businesses on the Road to Global Success
0001844739,L-mobile solutions GmbH & Co. KG,N/A,0,N/A,Digitale Transformation: Mobile Software und innovative Technologien 
0002787684,Labforward GmbH,N/A,0,N/A,"Build your laboratory of the future with Labforward
"
0002422003,"LandIt, Inc.",N/A,0,N/A,Unlock the Talent of Everyone in Your Organization
0002871832,Larmik Oy,N/A,0,N/A,"Monitor SAP HANA
        Performance

Identify slow-moving queries "
0001760486,Lenovo,N/A,0,N/A,Intelligent transformation with solutions & services from Lenovo
0000848760,Letnis Consultoria de Informatica Ltda.,N/A,0,N/A,Inovação aliada ao seu negócio
0000871609,Lexsys GmbH,N/A,0,N/A,Do you do business globally?
0002694366,Live Consulting,N/A,0,N/A,"Especialistas em SAP B1,  para diversas verticais de negócio."
0002297674,LiveEO GmbH,N/A,0,N/A,Satellite-Based Large-Scale Infrastructure Monitoring
0002882418,Livon Saude E Tecnologia Ltda,N/A,0,N/A,"Connecting people, data to optimize health and safety processes."
0001305602,LOCASIS BILISIM HIZMETLERI,N/A,0,N/A,Offering award-winning quality in localization
0002732695,"Locus Robotics, Inc.",N/A,0,N/A,"Warehouse Robotics Automation
ENTERPRISE PRODUCTIVITY & EXECUTION"
0002127620,Logrus Global LLC,N/A,0,N/A,Multilingual translation and localization services and products
0001405812,logventus GmbH,N/A,0,N/A,logventus - inspiring logistics
0001955939,Lorhan IT Services Private Limited,N/A,0,N/A,We provide customized and cost-effective SAP solutions
0001384824,Loxley Public Company Limited,N/A,0,N/A,A LEADER IN THE PROVISION OF COMPREHENSIVE SERVICES
0002028385,LUDECKE,N/A,0,N/A,Consulting and Tools for SAP Translation
0001354741,LUMBINI ELITE SOLUTIONS & SERVICES,N/A,0,N/A,Digital Transformations Leveraging SAP Technologies & Platform.
0002417314,M2i Formation,N/A,0,N/A,"M2i Formation, partenaire SAP© et leader de la formation IT en France"
0001785554,Magints for Information Technology Services,N/A,0,N/A,Innovation that makes a difference
0001702426,Magnolia International Ltd.,N/A,0,N/A,Magnolia Digital Experience Platform	
0002565286,MakeShift | People First Scheduling,N/A,0,N/A,Intelligent Scheduling & Workforce Management for Global Organizations
0001732397,Mars Solutions Limited,N/A,0,N/A,Management; One stop solution; Grooming local resource;SAP Consultants
0002633570,Maximum Power IT Solutions GmbH,N/A,0,N/A,HCM Austria Payroll & Time Implementation and Support
0001864214,Maxtrino S.p.A.,N/A,0,N/A,AI and ML at the Service of Administrative and Financial Processes
0000971130,MEDIA MARKET s.r.o,N/A,0,N/A,Your trusted partner in SAP translations into Czech
0001288445,Medius Sverige AB,N/A,0,N/A,Medius AP Automation
0001193198,Melon Consulting (Pty) Ltd,N/A,0,N/A,We are committed to our customers.
0000760742,Membrain GmbH,N/A,0,N/A,"We drive IoT projects!
mobile solutions for SAP PM, MM, EWM, FI-AA"
0002299004,Memorence AI,N/A,0,N/A,Digitize and automate manual inspection in manufacturing with AI
0001363300,Mendix,N/A,0,N/A,SAP's Solution Extension Partner for Low-code App Development
0002302747,"Mercaux, Inc",N/A,0,N/A,"In-Store Omnichannel CX Platform: Clienteling, Assisted Selling & more"
0001203395,Meridian Global VAT Services Limited,N/A,0,N/A,Automated tax determination solutions for SAP systems
0000893297,"Meridian Partners, LLC",N/A,0,N/A,Public Sector and Travel/Transportation Experts
0002977614,MES4 TECHNOLOGY,N/A,0,N/A,Digital Factories for Industry 4.0
0001879570,"METINVEST DIGITAL, LLC",N/A,0,N/A,Metinvest Digital. Ukrainian IT company.
0001880189,Milkman Technologies,N/A,0,N/A,The ultimate platform for efficient and green Last Mile operations
0001249825,Minabiz (Pty) Ltd,N/A,0,N/A,Vendor & Balance Sheet Reconciliation Directly In SAP
0002315784,Mind Fields Consulting Pty Ltd.,N/A,0,N/A,Optimize your automation journey from idea to production and after.
0002949831,Mind-A-Mend Consultancy Private Limited,N/A,0,N/A,Are you looking to implement SAP Signavio from Process Experts?
0001599709,Mindcurv GmbH,N/A,0,N/A,"R/evolutionize your digital platforms, cloud solutions, and operations"
0001160073,Mindsap Consulting by Group ITmind,N/A,0,N/A,SMART INNOVATION SOLUTIONS
0002014693,"Mirata Software, LLC",N/A,0,N/A,Digital forms for the SAP Enterprise
0001961024,MobieTrain,N/A,0,N/A,The #1 Mobile Microlearning app to learn in the flow of work
0001908201,Mondial RIC,N/A,0,N/A,Advisory Centre for SAP Solution Enablement.
0001074908,MorphoLogic Localisation Ltd.,N/A,0,N/A,Your SAP translation expert 
0002835740,MOUTS TI,N/A,0,N/A,Soluções para acelerar a jornada da transformação digital S/4HANA.
0002753216,MSC (Dalian) Information Technology,N/A,0,N/A,"MSC,Information Integration Solution Center"
0001251459,MSIGHTS Incorporated,N/A,0,N/A,In-House Media for Greater Control and Transparency
0002947365,MSUTHU TECHNOLOGIES,N/A,0,N/A,Our passion is in providing focused analysis and planning services.
0001266870,MTS MorphoLogic Translation,N/A,0,N/A,SAP translations and consulting expert 
0000805960,munich enterprise software GmbH,N/A,0,N/A,Grow Your Business - with the MailCenter digitization platform for SAP
0002594117,Musoaat Al-Delta Company for Information Technology,N/A,0,N/A,Innovative Strategies Based on Quality in ERP Solutions.
0002577125,MV Sales & Logistic,N/A,0,N/A,"Have a global vision, from each sales opportunity to the big picture. "
0002465207,MyABCM,N/A,0,N/A,Get to know MyABCM's powerful cost and profit management solutions.
0002423415,N-iX,N/A,0,N/A,Trusted Partner to drive full business value from your SAP products
0002660439,National Inspection and Technical Testing Co. (FAHSS),N/A,0,N/A,Training and Certification Partner 
0001651016,NavVis GmbH,N/A,0,N/A,BUILD BETTER REALITY: NavVis - Bridging Physical and Digital Worlds
0001215241,NEARSHORE SERVICES POLAND,N/A,0,N/A,We are SAP CX partner for SAP Commerce Cloud and SAP BTP solutions
0002293966,NEED4VIZ,N/A,0,N/A,The Add-On for Dashboarding & Story-telling in SAP  Web Intelligence
0001782762,Neo Software Pvt. Ltd.,N/A,0,N/A,20 years of ERP domain expertise in Nepal with 100% success rate
0001219289,NEODE,N/A,0,N/A,"Specialiste des outils BI SAP
"
0000760155,"NETCheck, S.A.",N/A,0,N/A,We help companies to improve their SAP environments
0001404182,Netfira GmbH,N/A,0,N/A,We empower employees by automating B2B document exchange processes
0001187926,NETiKA Business Solution Vietnam,N/A,0,N/A,B1 Partner that goes the extra mile for your success
